reference,mapping,downsample_frac,n_features,kappa,uns_rate,Method
macosko,shekhar,40%,100-200,0.815134018780183,7.03298301756427,scmap
macosko,shekhar,40%,100-200,0.823632222567829,7.76391868795229,scmap
macosko,shekhar,40%,100-200,0.839669756713752,6.55660205825666,scmap
macosko,shekhar,40%,100-200,0.835266761850444,9.10578566493327,scmap
macosko,shekhar,40%,100-200,0.831345124937025,6.29841085130368,scmap
macosko,shekhar,40%,100-200,0.815291423346639,6.56023855412924,scmap
macosko,shekhar,40%,100-200,0.826907087449508,7.3311756791156,scmap
macosko,shekhar,40%,100-200,0.823685457199523,6.86570420742572,scmap
macosko,shekhar,40%,100-200,0.816711134615736,7.01843703407397,scmap
macosko,shekhar,40%,100-200,0.836907806397268,6.32022982653915,scmap
macosko,shekhar,40%,100-200,0.82847510631678,6.79661078584676,scmap
macosko,shekhar,40%,100-200,0.83366372111471,6.65115095094367,scmap
macosko,shekhar,40%,100-200,0.832440192829032,6.2802283719408,scmap
macosko,shekhar,40%,100-200,0.834915786294263,7.20026182770282,scmap
macosko,shekhar,40%,100-200,0.814197447372662,6.80388377759191,scmap
macosko,shekhar,40%,100-200,0.821590951302819,6.90570566202407,scmap
macosko,shekhar,40%,100-200,0.830728810054168,6.20749845448925,scmap
macosko,shekhar,40%,100-200,0.827988591474534,7.09480344739809,scmap
macosko,shekhar,40%,100-200,0.83506603987503,6.6947889014146,scmap
macosko,shekhar,40%,100-200,0.81824390001213,6.6947889014146,scmap
macosko,shekhar,40%,100-200,0.839981833651675,6.25113640496018,scmap
macosko,shekhar,40%,100-200,0.829325308780315,7.52390996036219,scmap
macosko,shekhar,40%,100-200,0.815994767106153,7.2839012327721,scmap
macosko,shekhar,40%,100-200,0.819790089974691,6.46932615731481,scmap
macosko,shekhar,40%,100-200,0.811235183633603,6.66569693443398,scmap
macosko,shekhar,40%,100-200,0.822046323942529,8.85850394559802,scmap
macosko,shekhar,40%,100-200,0.819953535975136,7.02571002581912,scmap
macosko,shekhar,40%,100-200,0.826230267827409,6.94570711662242,scmap
macosko,shekhar,40%,100-200,0.829070027706289,9.2767009709444,scmap
macosko,shekhar,40%,100-200,0.820743116080432,6.48023564493254,scmap
macosko,shekhar,40%,100-200,0.824450744297577,7.32753918324303,scmap
macosko,shekhar,40%,100-200,0.828822449357694,6.71297138077748,scmap
macosko,shekhar,40%,100-200,0.831805288320863,6.44023419033419,scmap
macosko,shekhar,40%,100-200,0.827952119161552,8.36394050692753,scmap
macosko,shekhar,40%,100-200,0.810819275082482,8.1930252009164,scmap
macosko,shekhar,40%,100-200,0.82773485163204,6.32386632241172,scmap
macosko,shekhar,40%,100-200,0.827205519997085,6.68751590966944,scmap
macosko,shekhar,40%,100-200,0.830900886900262,7.65482381177497,scmap
macosko,shekhar,40%,100-200,0.834263722865717,6.65478744681625,scmap
macosko,shekhar,40%,100-200,0.829906690884289,7.1566238772319,scmap
macosko,shekhar,40%,100-200,0.821898425923342,6.59660351285501,scmap
macosko,shekhar,40%,100-200,0.81688643235505,6.52387359540347,scmap
macosko,shekhar,40%,100-200,0.818822318483073,7.60754936543147,scmap
macosko,shekhar,40%,100-200,0.827604073556189,6.84752172806284,scmap
macosko,shekhar,40%,100-200,0.821600012788953,7.63664133241209,scmap
macosko,shekhar,40%,100-200,0.823034226131785,7.3311756791156,scmap
macosko,shekhar,40%,100-200,0.833857525238075,7.37481362958653,scmap
macosko,shekhar,40%,100-200,0.835813369584819,9.38579584712171,scmap
macosko,shekhar,40%,100-200,0.807183062545062,7.74937270446198,scmap
macosko,shekhar,40%,100-200,0.829472221908867,7.44754354703807,scmap
macosko,shekhar,40%,100-200,0.824308133975108,6.19658896687152,scmap
macosko,shekhar,40%,100-200,0.828151336522314,7.88392305174734,scmap
macosko,shekhar,40%,100-200,0.823745353295002,6.81842976108222,scmap
macosko,shekhar,40%,100-200,0.820584231821794,7.21844430706571,scmap
macosko,shekhar,40%,100-200,0.826940471971311,7.40026910069457,scmap
macosko,shekhar,40%,100-200,0.836539781504745,7.14571438961417,scmap
macosko,shekhar,40%,100-200,0.795767824481881,9.25124549983636,scmap
macosko,shekhar,40%,100-200,0.827825538352558,7.6657332993927,scmap
macosko,shekhar,40%,100-200,0.835561892794365,6.14567802465544,scmap
macosko,shekhar,40%,100-200,0.832770494691917,6.76388232299356,scmap
macosko,shekhar,40%,200-500,0.829474110147027,8.34939452343722,scmap
macosko,shekhar,40%,200-500,0.823592375700564,7.75664569620713,scmap
macosko,shekhar,40%,200-500,0.835923446513911,7.30935670388014,scmap
macosko,shekhar,40%,200-500,0.827426410701953,10.1676424597258,scmap
macosko,shekhar,40%,200-500,0.819209765616296,8.22939015964217,scmap
macosko,shekhar,40%,200-500,0.823750376453903,7.77119167969744,scmap
macosko,shekhar,40%,200-500,0.819010092302459,8.17484272155351,scmap
macosko,shekhar,40%,200-500,0.819326761963869,8.2402996472599,scmap
macosko,shekhar,40%,200-500,0.828689204770608,7.40390559656715,scmap
macosko,shekhar,40%,200-500,0.827424411351071,10.174915451471,scmap
macosko,shekhar,40%,200-500,0.835039976012533,7.96392596094404,scmap
macosko,shekhar,40%,200-500,0.835778001417796,8.2730281101131,scmap
macosko,shekhar,40%,200-500,0.806466594271124,9.18578857412997,scmap
macosko,shekhar,40%,200-500,0.832711702004124,10.4258336666788,scmap
macosko,shekhar,40%,200-500,0.812874157343343,8.01483690316011,scmap
macosko,shekhar,40%,200-500,0.818591935668084,8.33121204407433,scmap
macosko,shekhar,40%,200-500,0.825113384257428,9.39306883886687,scmap
macosko,shekhar,40%,200-500,0.828978740414025,7.92756100221826,scmap
macosko,shekhar,40%,200-500,0.83523059751952,8.24757263900505,scmap
macosko,shekhar,40%,200-500,0.829713243983639,8.37121349867268,scmap
macosko,shekhar,40%,200-500,0.822433135047566,8.60394923451762,scmap
macosko,shekhar,40%,200-500,0.828213848158285,8.38939597803556,scmap
macosko,shekhar,40%,200-500,0.841817569269982,6.9966180588385,scmap
macosko,shekhar,40%,200-500,0.844312583532623,7.23299029055602,scmap
macosko,shekhar,40%,200-500,0.836153559831332,7.37845012545911,scmap
macosko,shekhar,40%,200-500,0.818030806432079,9.45852576457326,scmap
macosko,shekhar,40%,200-500,0.815100651101294,8.83304847448998,scmap
macosko,shekhar,40%,200-500,0.835750497893762,8.16393323393578,scmap
macosko,shekhar,40%,200-500,0.834001643444993,8.02210989490527,scmap
macosko,shekhar,40%,200-500,0.828851144099408,7.42572457180261,scmap
macosko,shekhar,40%,200-500,0.830393224138697,8.4003054656533,scmap
macosko,shekhar,40%,200-500,0.831188823792869,9.8658133023019,scmap
macosko,shekhar,40%,200-500,0.815837738573538,7.45845303465581,scmap
macosko,shekhar,40%,200-500,0.828536100837852,8.17484272155351,scmap
macosko,shekhar,40%,200-500,0.819305569826452,8.20393468853413,scmap
macosko,shekhar,40%,200-500,0.829098858847416,7.93483399396342,scmap
macosko,shekhar,40%,200-500,0.829932079080094,8.36394050692753,scmap
macosko,shekhar,40%,200-500,0.814756138320085,10.2767373359031,scmap
macosko,shekhar,40%,200-500,0.831718064265049,7.08389395978036,scmap
macosko,shekhar,40%,200-500,0.812089227749088,8.4003054656533,scmap
macosko,shekhar,40%,200-500,0.840790978148187,7.29844721626241,scmap
macosko,shekhar,40%,200-500,0.822598500529509,8.68031564784174,scmap
macosko,shekhar,40%,200-500,0.802478488217565,8.82213898687225,scmap
macosko,shekhar,40%,200-500,0.836581277196743,7.26571875340921,scmap
macosko,shekhar,40%,200-500,0.832712698883268,10.4221971708062,scmap
macosko,shekhar,40%,200-500,0.818532174767187,8.33484853994691,scmap
macosko,shekhar,40%,200-500,0.825342829052861,9.44397978108295,scmap
macosko,shekhar,40%,200-500,0.812668316690817,8.65849667260628,scmap
macosko,shekhar,40%,200-500,0.836492185376849,8.30939306883887,scmap
macosko,shekhar,40%,200-500,0.83573849937285,7.86574057238445,scmap
macosko,shekhar,40%,200-500,0.799947481017802,10.1858249390887,scmap
macosko,shekhar,40%,200-500,0.814865829413208,10.3094657987563,scmap
macosko,shekhar,40%,200-500,0.829670929836581,8.12393177933743,scmap
macosko,shekhar,40%,200-500,0.819028621239278,8.09483981235681,scmap
macosko,shekhar,40%,200-500,0.821160656369393,9.00760027637369,scmap
macosko,shekhar,40%,200-500,0.845273728706891,7.26935524928179,scmap
macosko,shekhar,40%,200-500,0.820613201524309,8.78941052401905,scmap
macosko,shekhar,40%,200-500,0.842152598449987,7.52754645623477,scmap
macosko,shekhar,40%,200-500,0.82325768678533,7.76391868795229,scmap
macosko,shekhar,40%,200-500,0.832002336977398,8.23302665551475,scmap
macosko,shekhar,40%,200-500,0.815996000277616,7.46936252227354,scmap
macosko,shekhar,40%,200-500,0.831427786954398,11.800429106513,scmap
macosko,shekhar,40%,200-500,0.836107168786568,8.22211716789701,scmap
macosko,shekhar,40%,200-500,0.83338299480771,7.5711844067057,scmap
macosko,shekhar,40%,200-500,0.830692898414949,7.34572166260591,scmap
macosko,shekhar,40%,200-500,0.826700347829354,7.56027491908797,scmap
macosko,shekhar,40%,200-500,0.831173924748127,7.41845158005746,scmap
macosko,shekhar,40%,200-500,0.806715178416683,9.21488054111059,scmap
macosko,shekhar,40%,200-500,0.831760410810203,9.90945125277283,scmap
macosko,shekhar,40%,200-500,0.841575282326581,8.16393323393578,scmap
macosko,shekhar,40%,200-500,0.827355077457519,7.86210407651187,scmap
macosko,shekhar,40%,200-500,0.821468410766532,8.48394487072257,scmap
macosko,shekhar,40%,200-500,0.835300925968632,8.01483690316011,scmap
macosko,shekhar,40%,200-500,0.812894947045096,8.69486163133205,scmap
macosko,shekhar,40%,200-500,0.83011321244576,11.9967998836321,scmap
macosko,shekhar,40%,200-500,0.830161622561844,8.42212444088876,scmap
macosko,shekhar,40%,200-500,0.817654594498748,9.58216662424088,scmap
macosko,shekhar,40%,200-500,0.818287103403506,9.47670824393614,scmap
macosko,shekhar,40%,200-500,0.799855901542008,10.1821884432161,scmap
macosko,shekhar,40%,200-500,0.835454620890034,8.2730281101131,scmap
macosko,shekhar,40%,200-500,0.829788568308113,8.14211425870032,scmap
macosko,shekhar,40%,200-500,0.831793741305671,7.11298592676097,scmap
macosko,shekhar,40%,200-500,0.82758225472719,7.72391723335394,scmap
macosko,shekhar,40%,200-500,0.82440857448622,9.23669951634605,scmap
macosko,shekhar,40%,200-500,0.829101550554928,9.22579002872832,scmap
macosko,shekhar,40%,200-500,0.834252967798268,8.08393032473908,scmap
macosko,shekhar,40%,200-500,0.840666947117624,7.30572020800756,scmap
macosko,shekhar,40%,200-500,0.832617566281517,9.00032728462853,scmap
macosko,shekhar,40%,200-500,0.82710690785577,8.39666896978072,scmap
macosko,shekhar,40%,200-500,0.815618972741757,8.13484126695516,scmap
macosko,shekhar,40%,200-500,0.82688526023226,8.88395941670606,scmap
macosko,shekhar,40%,200-500,0.824223029995862,7.81482963016837,scmap
macosko,shekhar,40%,200-500,0.829812626254471,8.54212880468381,scmap
macosko,shekhar,40%,200-500,0.83864775199356,8.38575948216299,scmap
macosko,shekhar,40%,200-500,0.819668704059328,9.05487472271719,scmap
macosko,shekhar,40%,200-500,0.828771946628497,8.20757118440671,scmap
macosko,shekhar,40%,200-500,0.831095911640218,7.73482672097167,scmap
macosko,shekhar,40%,200-500,0.832089735481205,9.13851412778646,scmap
macosko,shekhar,40%,200-500,0.804734762262758,9.62580457471181,scmap
macosko,shekhar,40%,200-500,0.815211440115133,8.8621404414706,scmap
macosko,shekhar,40%,200-500,0.802835954117969,8.86577693734318,scmap
macosko,shekhar,40%,200-500,0.842025310043596,7.03661951343685,scmap
macosko,shekhar,40%,200-500,0.828233367757194,10.6003854685625,scmap
macosko,shekhar,40%,200-500,0.813187903470596,7.76755518382487,scmap
macosko,shekhar,40%,200-500,0.812740221500479,8.01483690316011,scmap
macosko,shekhar,40%,200-500,0.829050668234462,8.02938288665042,scmap
macosko,shekhar,40%,200-500,0.827356050023678,7.8584675806393,scmap
macosko,shekhar,40%,200-500,0.821835611627137,8.50576384595803,scmap
macosko,shekhar,40%,200-500,0.824104648682163,8.88759591257864,scmap
macosko,shekhar,40%,200-500,0.818645845828288,8.35666751518237,scmap
macosko,shekhar,40%,200-500,0.823122802383755,8.6075857303902,scmap
macosko,shekhar,40%,200-500,0.845191019865317,8.2875740936034,scmap
macosko,shekhar,40%,200-500,0.805706482516543,8.51667333357577,scmap
macosko,shekhar,40%,200-500,0.833283798313965,7.79301065493291,scmap
macosko,shekhar,40%,200-500,0.821781626873786,8.08756682061166,scmap
macosko,shekhar,40%,200-500,0.833278956918606,7.57482090257828,scmap
macosko,shekhar,40%,200-500,0.833966014005348,8.28030110185825,scmap
macosko,shekhar,40%,200-500,0.830082711025921,7.58936688606858,scmap
macosko,shekhar,40%,200-500,0.842272696539052,7.54936543147024,scmap
macosko,shekhar,40%,200-500,0.841700708119204,8.16393323393578,scmap
macosko,shekhar,40%,200-500,0.83189865617845,8.23666315138732,scmap
macosko,shekhar,40%,200-500,0.808973813852071,8.31302956471144,scmap
macosko,shekhar,40%,200-500,0.815201310233196,8.73849958180297,scmap
macosko,shekhar,40%,200-500,0.827434971703291,8.54576530055638,scmap
macosko,shekhar,40%,200-500,0.819537950544328,8.28030110185825,scmap
macosko,shekhar,40%,200-500,0.830371269975753,12.0295283464853,scmap
macosko,shekhar,40%,200-500,0.830042560119518,8.94941634241245,scmap
macosko,shekhar,40%,200-500,0.830489972867531,9.25851849158151,scmap
macosko,shekhar,40%,200-500,0.820155072831349,8.28393759773083,scmap
macosko,shekhar,40%,200-500,0.817086240525458,8.21848067202444,scmap
macosko,shekhar,40%,200-500,0.829217115850451,9.25124549983636,scmap
macosko,shekhar,40%,200-500,0.832753537190051,8.41121495327103,scmap
macosko,shekhar,40%,200-500,0.826859436525736,8.4148514491436,scmap
macosko,shekhar,40%,200-500,0.815756679460234,8.14575075457289,scmap
macosko,shekhar,40%,200-500,0.833556721677931,7.78573766318775,scmap
macosko,shekhar,40%,200-500,0.838853298151208,7.62573184479436,scmap
macosko,shekhar,40%,200-500,0.814525258121115,7.93847048983599,scmap
macosko,shekhar,40%,200-500,0.83318326447724,10.5167460634932,scmap
macosko,shekhar,40%,200-500,0.829691608135126,8.41121495327103,scmap
macosko,shekhar,40%,200-500,0.81786384070047,9.6112585912215,scmap
macosko,shekhar,40%,200-500,0.832033846404288,11.8477035528565,scmap
macosko,shekhar,40%,200-500,0.830186784892173,8.1602967380632,scmap
macosko,shekhar,40%,200-500,0.81474949482398,10.2985563111386,scmap
macosko,shekhar,40%,200-500,0.829908170095667,8.15302374631805,scmap
macosko,shekhar,40%,200-500,0.811963426790375,8.42576093676134,scmap
macosko,shekhar,40%,200-500,0.831561735567201,8.60394923451762,scmap
macosko,shekhar,40%,200-500,0.833147420464877,11.4404160151278,scmap
macosko,shekhar,40%,200-500,0.806525841271794,9.21488054111059,scmap
macosko,shekhar,40%,200-500,0.826962834473789,8.89850540019637,scmap
macosko,shekhar,40%,200-500,0.823691921128682,7.86574057238445,scmap
macosko,shekhar,40%,200-500,0.827551000089351,8.56758427579185,scmap
macosko,shekhar,40%,200-500,0.831169669535759,7.77119167969744,scmap
macosko,shekhar,40%,200-500,0.833281926142598,7.80028364667806,scmap
macosko,shekhar,40%,200-500,0.836968879756,8.10938579584712,scmap
macosko,shekhar,40%,200-500,0.824762767981779,9.27306447507182,scmap
macosko,shekhar,40%,200-500,0.828030280428459,9.55671115313284,scmap
macosko,shekhar,40%,200-500,0.831168613743253,7.40390559656715,scmap
macosko,shekhar,40%,200-500,0.827257140477084,7.60754936543147,scmap
macosko,shekhar,40%,200-500,0.829272675930802,8.05847485363104,scmap
macosko,shekhar,40%,200-500,0.83899508861067,8.42576093676134,scmap
macosko,shekhar,40%,200-500,0.836650317240887,7.45118004291065,scmap
macosko,shekhar,40%,200-500,0.815949837978129,7.48390850576385,scmap
macosko,shekhar,40%,200-500,0.824325349456696,8.90214189606895,scmap
macosko,shekhar,40%,200-500,0.823714192910727,8.66940616022401,scmap
macosko,shekhar,40%,200-500,0.805880829524305,8.54576530055638,scmap
macosko,shekhar,40%,200-500,0.83733579873279,8.40757845739845,scmap
macosko,shekhar,40%,200-500,0.836676472790512,11.4404160151278,scmap
macosko,shekhar,40%,200-500,0.804730140595796,9.64035055820212,scmap
macosko,shekhar,40%,200-500,0.83591167724283,8.25120913487763,scmap
macosko,shekhar,40%,200-500,0.840872040374047,7.43299756354777,scmap
macosko,shekhar,40%,200-500,0.831577114669463,8.46576239135969,scmap
macosko,shekhar,40%,200-500,0.845509825378393,7.33844867086076,scmap
macosko,shekhar,40%,200-500,0.818814321611727,8.83304847448998,scmap
macosko,shekhar,40%,200-500,0.822198657200614,8.95668933415761,scmap
macosko,shekhar,40%,200-500,0.831547048087903,8.48758136659515,scmap
macosko,shekhar,40%,200-500,0.83028646125858,8.6075857303902,scmap
macosko,shekhar,40%,200-500,0.812788373666761,8.03665587839558,scmap
macosko,shekhar,40%,200-500,0.809085291015478,8.33484853994691,scmap
macosko,shekhar,40%,200-500,0.819825847867903,9.12760464016873,scmap
macosko,shekhar,40%,200-500,0.815512146656229,8.82213898687225,scmap
macosko,shekhar,40%,200-500,0.82059713129387,8.39303247390814,scmap
macosko,shekhar,40%,200-500,0.823314243748808,9.01123677224626,scmap
macosko,shekhar,40%,200-500,0.830422300187084,8.19666169678897,scmap
macosko,shekhar,40%,200-500,0.833103897268492,9.60034910360377,scmap
macosko,shekhar,40%,200-500,0.828531151055514,7.8257391177861,scmap
macosko,shekhar,40%,200-500,0.816344177024864,9.08760318557038,scmap
macosko,shekhar,40%,200-500,0.838627477310247,7.13480490199644,scmap
macosko,shekhar,40%,200-500,0.832871378494827,8.43303392850649,scmap
macosko,shekhar,40%,200-500,0.823072919902088,8.71304411069493,scmap
macosko,shekhar,40%,200-500,0.821418045837312,9.02578275573657,scmap
macosko,shekhar,40%,200-500,0.833799433554908,7.80028364667806,scmap
macosko,shekhar,40%,200-500,0.822747835995704,10.3967416996982,scmap
macosko,shekhar,40%,200-500,0.847882152445593,8.64395068911597,scmap
macosko,shekhar,40%,200-500,0.824512221685305,8.23302665551475,scmap
macosko,shekhar,40%,200-500,0.83268144747718,9.23306302047347,scmap
macosko,shekhar,40%,200-500,0.8185242284781,9.48761773155387,scmap
macosko,shekhar,40%,200-500,0.823829220679962,9.76762791374232,scmap
macosko,shekhar,40%,200-500,0.830629198365924,9.27306447507182,scmap
macosko,shekhar,40%,200-500,0.832263583357717,7.19662533183025,scmap
macosko,shekhar,40%,200-500,0.835573123667567,8.33848503581948,scmap
macosko,shekhar,40%,200-500,0.829552896519965,9.29488345030728,scmap
macosko,shekhar,40%,200-500,0.821367496723119,9.41852430997491,scmap
macosko,shekhar,40%,200-500,0.822269247105204,8.12393177933743,scmap
macosko,shekhar,40%,200-500,0.835476961887002,8.52030982944834,scmap
macosko,shekhar,40%,200-500,0.829706046393936,7.50936397687189,scmap
macosko,shekhar,40%,200-500,0.83399221336974,9.21124404523801,scmap
macosko,shekhar,40%,200-500,0.824186355822762,9.05487472271719,scmap
macosko,shekhar,40%,200-500,0.830259868579048,8.97850830939307,scmap
macosko,shekhar,40%,200-500,0.82579870734145,8.4948543583403,scmap
macosko,shekhar,40%,200-500,0.828500354861257,9.62580457471181,scmap
macosko,shekhar,40%,200-500,0.834095577652101,11.5458743954326,scmap
macosko,shekhar,40%,200-500,0.84237858938278,7.56391141496055,scmap
macosko,shekhar,40%,200-500,0.828309970880641,8.02210989490527,scmap
macosko,shekhar,40%,200-500,0.813149730983148,8.70940761482236,scmap
macosko,shekhar,40%,200-500,0.800168573892812,10.2185534019419,scmap
macosko,shekhar,40%,200-500,0.835679259824535,8.30939306883887,scmap
macosko,shekhar,40%,200-500,0.820973598188317,8.37848649041783,scmap
macosko,shekhar,40%,200-500,0.833259382927295,7.6511873159024,scmap
macosko,shekhar,40%,200-500,0.82579870734145,8.4948543583403,scmap
macosko,shekhar,40%,200-500,0.832282424773694,8.59303974689989,scmap
macosko,shekhar,40%,200-500,0.831784195392642,8.52030982944834,scmap
macosko,shekhar,40%,200-500,0.830410345530874,8.60394923451762,scmap
macosko,shekhar,40%,200-500,0.841920351739821,8.29121058947598,scmap
macosko,shekhar,40%,200-500,0.835538200364172,8.05483835775846,scmap
macosko,shekhar,40%,200-500,0.823823267223036,8.71304411069493,scmap
macosko,shekhar,40%,200-500,0.817978747826002,8.29848358122113,scmap
macosko,shekhar,40%,200-500,0.835917328036228,8.38939597803556,scmap
macosko,shekhar,40%,200-500,0.834610045151815,8.13847776282774,scmap
macosko,shekhar,40%,200-500,0.832853085981591,10.0658205752936,scmap
macosko,shekhar,40%,200-500,0.831977270620391,8.30939306883887,scmap
macosko,shekhar,40%,200-500,0.836928484937052,8.13484126695516,scmap
macosko,shekhar,40%,200-500,0.837021776688033,11.4876904614713,scmap
macosko,shekhar,40%,200-500,0.833115090714976,9.63307756645696,scmap
macosko,shekhar,40%,200-500,0.821437596578278,9.4512527728281,scmap
macosko,shekhar,40%,200-500,0.838891672568892,7.15298738135932,scmap
macosko,shekhar,40%,200-500,0.833481725572158,7.97119895268919,scmap
macosko,shekhar,40%,200-500,0.82807079584852,7.6984617622459,scmap
macosko,shekhar,40%,200-500,0.827612437435844,7.65846030764755,scmap
macosko,shekhar,40%,200-500,0.830904460325658,7.65482381177497,scmap
macosko,shekhar,40%,200-500,0.817329144379431,8.56031128404669,scmap
macosko,shekhar,40%,200-500,0.831669409204112,7.81846612604095,scmap
macosko,shekhar,40%,200-500,0.83247418249484,12.3277210080367,scmap
macosko,shekhar,40%,200-500,0.816922126352271,9.07669369795265,scmap
macosko,shekhar,40%,200-500,0.816128564143601,8.17120622568093,scmap
macosko,shekhar,40%,200-500,0.822308260921257,8.99669078875596,scmap
macosko,shekhar,40%,200-500,0.82834187086602,9.08396668969781,scmap
macosko,shekhar,40%,200-500,0.829623198989399,8.12029528346485,scmap
macosko,shekhar,40%,200-500,0.839197496797777,8.48030837484999,scmap
macosko,shekhar,40%,200-500,0.820140159783145,9.16396959889451,scmap
macosko,shekhar,40%,200-500,0.829298454203111,8.31302956471144,scmap
macosko,shekhar,40%,200-500,0.815671914078043,8.89850540019637,scmap
macosko,shekhar,40%,200-500,0.832291468378992,8.6548601767337,scmap
macosko,shekhar,40%,200-500,0.833206059977397,7.96028946507146,scmap
macosko,shekhar,40%,200-500,0.823913523822882,9.78217389723263,scmap
macosko,shekhar,40%,200-500,0.830704361529428,8.20757118440671,scmap
macosko,shekhar,40%,200-500,0.828370620536086,7.83664860540383,scmap
macosko,shekhar,40%,200-500,0.816592373713832,9.13124113604131,scmap
macosko,shekhar,40%,200-500,0.828738325670004,9.65126004581985,scmap
macosko,shekhar,40%,200-500,0.819296878986755,8.89123240845122,scmap
macosko,shekhar,40%,200-500,0.830150429336214,8.46939888723226,scmap
macosko,shekhar,40%,200-500,0.824712407046768,8.96759882177534,scmap
macosko,shekhar,40%,200-500,0.828796651351674,8.74940906942071,scmap
macosko,shekhar,40%,200-500,0.832818640180233,9.25851849158151,scmap
macosko,shekhar,40%,200-500,0.832433689273683,11.9277064620532,scmap
macosko,shekhar,40%,200-500,0.805194847239675,9.74217244263428,scmap
macosko,shekhar,40%,200-500,0.803893394868547,9.25851849158151,scmap
macosko,shekhar,40%,200-500,0.834375414137453,11.5749663624132,scmap
macosko,shekhar,40%,200-500,0.844475154033666,7.68391577875559,scmap
macosko,shekhar,40%,200-500,0.823246119369069,8.72759009418524,scmap
macosko,shekhar,40%,200-500,0.848024021825815,8.65849667260628,scmap
macosko,shekhar,40%,200-500,0.806315467794416,8.58940325102731,scmap
macosko,shekhar,40%,200-500,0.818094017883303,9.64398705407469,scmap
macosko,shekhar,40%,200-500,0.82686162968567,10.1712789555984,scmap
macosko,shekhar,40%,200-500,0.833599253958394,9.66944252518273,scmap
macosko,shekhar,40%,200-500,0.829530784318128,9.08396668969781,scmap
macosko,shekhar,40%,200-500,0.835839174510925,8.55667478817412,scmap
macosko,shekhar,40%,200-500,0.832550892080514,8.65849667260628,scmap
macosko,shekhar,40%,200-500,0.814463033681646,8.21484417615186,scmap
macosko,shekhar,40%,200-500,0.81308621329884,8.64758718498855,scmap
macosko,shekhar,40%,200-500,0.810132215073876,8.45485290374195,scmap
macosko,shekhar,40%,200-500,0.831444163934707,9.0694207062075,scmap
macosko,shekhar,40%,200-500,0.818474649114738,8.31666606058402,scmap
macosko,shekhar,40%,200-500,0.836032214684521,8.42576093676134,scmap
macosko,shekhar,40%,200-500,0.824653562461584,9.30215644205244,scmap
macosko,shekhar,40%,200-500,0.823082153119421,8.18938870504382,scmap
macosko,shekhar,40%,200-500,0.836326599102551,8.94577984653987,scmap
macosko,shekhar,40%,200-500,0.838946107963386,7.16753336484963,scmap
macosko,shekhar,40%,200-500,0.826030789037147,8.53485581293865,scmap
macosko,shekhar,40%,200-500,0.833290935982279,8.75304556529328,scmap
macosko,shekhar,40%,200-500,0.821539402799388,9.46579875631841,scmap
macosko,shekhar,40%,200-500,0.841548019698834,7.93483399396342,scmap
macosko,shekhar,40%,200-500,0.81718647467766,9.21851703698316,scmap
macosko,shekhar,40%,200-500,0.830089880237357,9.13851412778646,scmap
macosko,shekhar,40%,200-500,0.820813322687301,9.06214771446234,scmap
macosko,shekhar,40%,200-500,0.824333683687259,9.13851412778646,scmap
macosko,shekhar,40%,200-500,0.837360448643324,11.6222408087567,scmap
macosko,shekhar,40%,200-500,0.824906685004471,9.86944979817448,scmap
macosko,shekhar,40%,200-500,0.830534842650211,9.17124259063966,scmap
macosko,shekhar,40%,200-500,0.846851589749323,7.55663842321539,scmap
macosko,shekhar,40%,200-500,0.822016325645865,8.54940179642896,scmap
macosko,shekhar,40%,200-500,0.837308107216251,8.48030837484999,scmap
macosko,shekhar,40%,200-500,0.827450608485369,8.19666169678897,scmap
macosko,shekhar,40%,200-500,0.81419289400861,8.26211862249536,scmap
macosko,shekhar,40%,200-500,0.829635351554435,10.9531255682025,scmap
macosko,shekhar,40%,200-500,0.824218592509241,8.46576239135969,scmap
macosko,shekhar,40%,200-500,0.80952362863051,9.63671406232954,scmap
macosko,shekhar,40%,200-500,0.829387682435166,8.1130222917197,scmap
macosko,shekhar,40%,200-500,0.838327639318819,7.69118877050075,scmap
macosko,shekhar,40%,200-500,0.820780523934579,8.52030982944834,scmap
macosko,shekhar,40%,200-500,0.836155784271321,8.46576239135969,scmap
macosko,shekhar,40%,200-500,0.817119103016216,8.31666606058402,scmap
macosko,shekhar,40%,200-500,0.837712262492306,8.30212007709371,scmap
macosko,shekhar,40%,200-500,0.8353306048024,8.08756682061166,scmap
macosko,shekhar,40%,200-500,0.843417819871688,8.56758427579185,scmap
macosko,shekhar,40%,200-500,0.818369483302926,10.6694788901415,scmap
macosko,shekhar,40%,200-500,0.84264838991013,7.68755227462817,scmap
macosko,shekhar,40%,200-500,0.83253018924423,8.74213607767555,scmap
macosko,shekhar,40%,200-500,0.835275006802419,9.37852285537656,scmap
macosko,shekhar,40%,200-500,0.844372448736412,7.88755954761991,scmap
macosko,shekhar,40%,200-500,0.831507536324321,8.35303101930979,scmap
macosko,shekhar,40%,200-500,0.818011306460736,7.81482963016837,scmap
macosko,shekhar,40%,200-500,0.829208540190561,8.81486599512709,scmap
macosko,shekhar,40%,200-500,0.820249029936124,9.77853740136005,scmap
macosko,shekhar,40%,200-500,0.834808603785861,12.3168115204189,scmap
macosko,shekhar,40%,200-500,0.821246836366549,8.47303538310484,scmap
macosko,shekhar,40%,200-500,0.83201465017871,9.60034910360377,scmap
macosko,shekhar,40%,200-500,0.83401575479684,8.37484999454526,scmap
macosko,shekhar,40%,200-500,0.833171526519908,8.54576530055638,scmap
