reference,projection,downsample_frac,n_features,kappa,uns_rate,Method
muraro,segerstolpe,10%,1000-2000,0.931510823451513,2.67089180624717,scmap-cluster
muraro,segerstolpe,10%,1000-2000,0.932657714878975,2.80669986419194,scmap-cluster
muraro,segerstolpe,10%,1000-2000,0.930948972585325,2.62562245359891,scmap-cluster
muraro,segerstolpe,10%,1000-2000,0.932126407278529,2.67089180624717,scmap-cluster
muraro,segerstolpe,10%,1000-2000,0.932107328591205,2.71616115889543,scmap-cluster
muraro,segerstolpe,10%,1000-2000,0.932667832917467,2.80669986419194,scmap-cluster
muraro,segerstolpe,10%,1000-2000,0.930856328358481,2.71616115889543,scmap-cluster
muraro,segerstolpe,10%,1000-2000,0.930206866673887,2.76143051154369,scmap-cluster
muraro,segerstolpe,10%,1000-2000,0.930253592501121,2.71616115889543,scmap-cluster
muraro,segerstolpe,10%,1000-2000,0.931423704395849,2.76143051154369,scmap-cluster
muraro,segerstolpe,10%,1000-2000,0.931528993405116,2.67089180624717,scmap-cluster
muraro,segerstolpe,10%,1000-2000,0.932093296811099,2.71616115889543,scmap-cluster
muraro,segerstolpe,10%,1000-2000,0.931422101446693,2.76143051154369,scmap-cluster
muraro,segerstolpe,10%,1000-2000,0.93272793213059,2.67089180624717,scmap-cluster
muraro,segerstolpe,10%,1000-2000,0.930223850613525,2.76143051154369,scmap-cluster
muraro,segerstolpe,10%,1000-2000,0.93204929951169,2.76143051154369,scmap-cluster
muraro,segerstolpe,10%,1000-2000,0.931396983640082,2.80669986419194,scmap-cluster
muraro,segerstolpe,10%,1000-2000,0.930809996012062,2.76143051154369,scmap-cluster
muraro,segerstolpe,10%,1000-2000,0.932077847416262,2.71616115889543,scmap-cluster
muraro,segerstolpe,10%,100-200,0.925516685189155,1.9013128112268,scmap-cluster
muraro,segerstolpe,10%,100-200,0.918935036369366,1.40334993209597,scmap-cluster
muraro,segerstolpe,10%,100-200,0.917776705914483,1.31281122679946,scmap-cluster
muraro,segerstolpe,10%,100-200,0.919805542127038,1.584427342689,scmap-cluster
muraro,segerstolpe,10%,100-200,0.920509633673814,1.49388863739249,scmap-cluster
muraro,segerstolpe,10%,100-200,0.920282829350079,1.67496604798551,scmap-cluster
muraro,segerstolpe,10%,100-200,0.918574994430451,1.584427342689,scmap-cluster
muraro,segerstolpe,10%,100-200,0.917516092897015,1.62969669533726,scmap-cluster
muraro,segerstolpe,10%,100-200,0.920274591186006,1.76550475328203,scmap-cluster
muraro,segerstolpe,10%,100-200,0.917794788642106,1.31281122679946,scmap-cluster
muraro,segerstolpe,10%,100-200,0.919086086703054,1.72023540063377,scmap-cluster
muraro,segerstolpe,10%,100-200,0.920945416115015,1.72023540063377,scmap-cluster
muraro,segerstolpe,10%,100-200,0.918836958429992,1.40334993209597,scmap-cluster
muraro,segerstolpe,10%,100-200,0.918821227794763,1.40334993209597,scmap-cluster
muraro,segerstolpe,10%,100-200,0.918780259208177,1.40334993209597,scmap-cluster
muraro,segerstolpe,10%,100-200,0.920160949104696,1.76550475328203,scmap-cluster
muraro,segerstolpe,10%,100-200,0.917673721013389,1.40334993209597,scmap-cluster
muraro,segerstolpe,10%,100-200,0.91799411618222,1.67496604798551,scmap-cluster
muraro,segerstolpe,10%,100-200,0.919335125615601,1.49388863739249,scmap-cluster
muraro,segerstolpe,10%,100-200,0.918290784265911,1.40334993209597,scmap-cluster
muraro,segerstolpe,10%,100-200,0.918810714898122,1.40334993209597,scmap-cluster
muraro,segerstolpe,10%,100-200,0.919719938538548,1.67496604798551,scmap-cluster
muraro,segerstolpe,10%,100-200,0.919188168327686,1.62969669533726,scmap-cluster
muraro,segerstolpe,10%,100-200,0.918132435589905,1.44861928474423,scmap-cluster
muraro,segerstolpe,10%,100-200,0.919829110946398,1.62969669533726,scmap-cluster
muraro,segerstolpe,10%,100-200,0.919709596710252,1.62969669533726,scmap-cluster
muraro,segerstolpe,10%,100-200,0.919208066214131,1.584427342689,scmap-cluster
muraro,segerstolpe,10%,100-200,0.918558175290025,1.62969669533726,scmap-cluster
muraro,segerstolpe,10%,100-200,0.918805909947343,1.44861928474423,scmap-cluster
muraro,segerstolpe,10%,100-200,0.919008267685502,1.76550475328203,scmap-cluster
muraro,segerstolpe,10%,100-200,0.91994350280923,1.49388863739249,scmap-cluster
muraro,segerstolpe,10%,100-200,0.918561227532193,1.62969669533726,scmap-cluster
muraro,segerstolpe,10%,100-200,0.919106651269861,1.81077410593029,scmap-cluster
muraro,segerstolpe,10%,100-200,0.91869261019466,1.584427342689,scmap-cluster
muraro,segerstolpe,10%,100-200,0.919936925098555,1.49388863739249,scmap-cluster
muraro,segerstolpe,10%,100-200,0.919500235814309,1.99185151652331,scmap-cluster
muraro,segerstolpe,10%,100-200,0.920536924634682,1.49388863739249,scmap-cluster
muraro,segerstolpe,10%,100-200,0.919312507682546,1.53915799004074,scmap-cluster
muraro,segerstolpe,10%,100-200,0.919535081022413,1.99185151652331,scmap-cluster
muraro,segerstolpe,10%,100-200,0.919095351668696,1.67496604798551,scmap-cluster
muraro,segerstolpe,10%,100-200,0.918750433892487,1.49388863739249,scmap-cluster
muraro,segerstolpe,10%,100-200,0.917976216744311,1.62969669533726,scmap-cluster
muraro,segerstolpe,10%,100-200,0.918173545851688,1.40334993209597,scmap-cluster
muraro,segerstolpe,10%,100-200,0.919858399191328,1.584427342689,scmap-cluster
muraro,segerstolpe,10%,100-200,0.918088979035101,1.49388863739249,scmap-cluster
muraro,segerstolpe,10%,100-200,0.917665838411627,1.40334993209597,scmap-cluster
muraro,segerstolpe,10%,100-200,0.92130394483147,1.9013128112268,scmap-cluster
muraro,segerstolpe,10%,100-200,0.918708606796334,1.53915799004074,scmap-cluster
muraro,segerstolpe,10%,100-200,0.918492190970917,1.62969669533726,scmap-cluster
muraro,segerstolpe,10%,100-200,0.920319132756124,1.72023540063377,scmap-cluster
muraro,segerstolpe,10%,100-200,0.918857161780655,1.40334993209597,scmap-cluster
muraro,segerstolpe,10%,100-200,0.918264166076364,1.99185151652331,scmap-cluster
muraro,segerstolpe,10%,100-200,0.918220445440816,1.40334993209597,scmap-cluster
muraro,segerstolpe,10%,100-200,0.916423087216588,1.44861928474423,scmap-cluster
muraro,segerstolpe,10%,100-200,0.919197325900343,1.67496604798551,scmap-cluster
muraro,segerstolpe,10%,100-200,0.919149596653164,1.62969669533726,scmap-cluster
muraro,segerstolpe,10%,100-200,0.917610507949352,1.35808057944771,scmap-cluster
muraro,segerstolpe,10%,100-200,0.918842805444926,1.40334993209597,scmap-cluster
muraro,segerstolpe,10%,100-200,0.919939443489712,2.17292892711634,scmap-cluster
muraro,segerstolpe,10%,100-200,0.918015514267278,1.62969669533726,scmap-cluster
muraro,segerstolpe,10%,100-200,0.918668864488548,1.53915799004074,scmap-cluster
muraro,segerstolpe,10%,100-200,0.915048152559802,1.49388863739249,scmap-cluster
muraro,segerstolpe,10%,100-200,0.918803052624887,1.49388863739249,scmap-cluster
muraro,segerstolpe,10%,100-200,0.919148047632296,1.62969669533726,scmap-cluster
muraro,segerstolpe,10%,100-200,0.920376897791691,1.67496604798551,scmap-cluster
muraro,segerstolpe,10%,100-200,0.918063007275994,1.53915799004074,scmap-cluster
muraro,segerstolpe,10%,100-200,0.918609114093111,1.584427342689,scmap-cluster
muraro,segerstolpe,10%,100-200,0.919088227445614,1.76550475328203,scmap-cluster
muraro,segerstolpe,10%,100-200,0.918631253165519,1.62969669533726,scmap-cluster
muraro,segerstolpe,10%,100-200,0.917291975570515,1.62969669533726,scmap-cluster
muraro,segerstolpe,10%,100-200,0.920966253191202,1.67496604798551,scmap-cluster
muraro,segerstolpe,10%,100-200,0.918790735134006,1.40334993209597,scmap-cluster
muraro,segerstolpe,10%,100-200,0.919204481034481,1.584427342689,scmap-cluster
muraro,segerstolpe,10%,100-200,0.919313758602934,1.53915799004074,scmap-cluster
muraro,segerstolpe,10%,100-200,0.919252046307756,2.80669986419194,scmap-cluster
muraro,segerstolpe,10%,100-200,0.919263780975893,1.53915799004074,scmap-cluster
muraro,segerstolpe,10%,100-200,0.918026928258313,1.584427342689,scmap-cluster
muraro,segerstolpe,10%,100-200,0.919188702463208,1.584427342689,scmap-cluster
muraro,segerstolpe,10%,100-200,0.918525241746916,1.62969669533726,scmap-cluster
muraro,segerstolpe,10%,100-200,0.91877514482674,1.44861928474423,scmap-cluster
muraro,segerstolpe,10%,100-200,0.91990578356246,1.53915799004074,scmap-cluster
muraro,segerstolpe,10%,100-200,0.920244488720283,1.72023540063377,scmap-cluster
muraro,segerstolpe,10%,100-200,0.918173186300777,1.49388863739249,scmap-cluster
muraro,segerstolpe,10%,100-200,0.917311919723394,1.584427342689,scmap-cluster
muraro,segerstolpe,10%,100-200,0.918066799966112,1.49388863739249,scmap-cluster
muraro,segerstolpe,10%,100-200,0.918897317077733,1.85604345857854,scmap-cluster
muraro,segerstolpe,10%,100-200,0.918694830860327,1.53915799004074,scmap-cluster
muraro,segerstolpe,10%,100-200,0.919802259063936,1.62969669533726,scmap-cluster
muraro,segerstolpe,10%,100-200,0.919349315731564,1.49388863739249,scmap-cluster
muraro,segerstolpe,10%,100-200,0.918312306630413,1.35808057944771,scmap-cluster
muraro,segerstolpe,10%,100-200,0.922254476281274,2.17292892711634,scmap-cluster
muraro,segerstolpe,10%,100-200,0.920256162455126,1.72023540063377,scmap-cluster
muraro,segerstolpe,10%,100-200,0.919617891223887,1.81077410593029,scmap-cluster
muraro,segerstolpe,10%,100-200,0.918076488802377,1.584427342689,scmap-cluster
muraro,segerstolpe,10%,100-200,0.919142687120471,1.67496604798551,scmap-cluster
muraro,segerstolpe,10%,100-200,0.919859652233416,1.53915799004074,scmap-cluster
muraro,segerstolpe,10%,100-200,0.919083522322008,1.81077410593029,scmap-cluster
muraro,segerstolpe,10%,100-200,0.918120390163247,1.49388863739249,scmap-cluster
muraro,segerstolpe,10%,100-200,0.919147561367575,1.67496604798551,scmap-cluster
muraro,segerstolpe,10%,100-200,0.91923886324062,1.584427342689,scmap-cluster
muraro,segerstolpe,10%,100-200,0.919683063772498,1.72023540063377,scmap-cluster
muraro,segerstolpe,10%,2000-5000,0.932674649703307,2.76143051154369,scmap-cluster
muraro,segerstolpe,10%,2000-5000,0.930815228286562,2.80669986419194,scmap-cluster
muraro,segerstolpe,10%,2000-5000,0.931407984439521,2.76143051154369,scmap-cluster
muraro,segerstolpe,10%,2000-5000,0.931411680450322,2.76143051154369,scmap-cluster
muraro,segerstolpe,10%,2000-5000,0.930819985875525,2.71616115889543,scmap-cluster
muraro,segerstolpe,10%,2000-5000,0.93204929951169,2.76143051154369,scmap-cluster
muraro,segerstolpe,10%,2000-5000,0.931457661481602,2.76143051154369,scmap-cluster
muraro,segerstolpe,10%,2000-5000,0.930770887995742,2.80669986419194,scmap-cluster
muraro,segerstolpe,10%,2000-5000,0.931995410519548,2.8519692168402,scmap-cluster
muraro,segerstolpe,10%,2000-5000,0.93207264638278,2.76143051154369,scmap-cluster
muraro,segerstolpe,10%,2000-5000,0.931332081586313,2.89723856948846,scmap-cluster
muraro,segerstolpe,10%,2000-5000,0.931434121739091,2.76143051154369,scmap-cluster
muraro,segerstolpe,10%,2000-5000,0.932449412997922,2.98777727478497,scmap-cluster
muraro,segerstolpe,10%,2000-5000,0.930755118095622,2.8519692168402,scmap-cluster
muraro,segerstolpe,10%,2000-5000,0.930225480954992,2.76143051154369,scmap-cluster
muraro,segerstolpe,10%,2000-5000,0.93313095826379,2.94250792213671,scmap-cluster
muraro,segerstolpe,10%,2000-5000,0.931886676996928,2.94250792213671,scmap-cluster
muraro,segerstolpe,10%,2000-5000,0.930661844816009,2.98777727478497,scmap-cluster
muraro,segerstolpe,10%,2000-5000,0.931995410519548,2.8519692168402,scmap-cluster
muraro,segerstolpe,10%,2000-5000,0.932470641215225,2.98777727478497,scmap-cluster
muraro,segerstolpe,10%,2000-5000,0.930665843606332,2.89723856948846,scmap-cluster
muraro,segerstolpe,10%,2000-5000,0.931951719504169,2.8519692168402,scmap-cluster
muraro,segerstolpe,10%,2000-5000,0.930748202346519,2.80669986419194,scmap-cluster
muraro,segerstolpe,10%,2000-5000,0.931905386760487,2.94250792213671,scmap-cluster
muraro,segerstolpe,10%,2000-5000,0.932561243651268,2.89723856948846,scmap-cluster
muraro,segerstolpe,10%,2000-5000,0.931305762694038,2.8519692168402,scmap-cluster
muraro,segerstolpe,10%,2000-5000,0.931350889574819,2.8519692168402,scmap-cluster
muraro,segerstolpe,10%,2000-5000,0.93013925944371,2.8519692168402,scmap-cluster
muraro,segerstolpe,10%,2000-5000,0.929456653723038,2.94250792213671,scmap-cluster
muraro,segerstolpe,10%,2000-5000,0.931361377981336,2.8519692168402,scmap-cluster
muraro,segerstolpe,10%,2000-5000,0.933111791993586,2.98777727478497,scmap-cluster
muraro,segerstolpe,10%,2000-5000,0.930627063349189,2.98777727478497,scmap-cluster
muraro,segerstolpe,10%,2000-5000,0.931314817479184,2.94250792213671,scmap-cluster
muraro,segerstolpe,10%,2000-5000,0.930716895833381,2.89723856948846,scmap-cluster
muraro,segerstolpe,10%,2000-5000,0.931716468085449,3.07831598008148,scmap-cluster
muraro,segerstolpe,10%,2000-5000,0.931342521767684,2.89723856948846,scmap-cluster
muraro,segerstolpe,10%,2000-5000,0.933530793209789,3.168854685378,scmap-cluster
muraro,segerstolpe,10%,2000-5000,0.931190322334648,2.98777727478497,scmap-cluster
muraro,segerstolpe,10%,2000-5000,0.931230305242595,2.98777727478497,scmap-cluster
muraro,segerstolpe,10%,2000-5000,0.930734944009095,2.8519692168402,scmap-cluster
muraro,segerstolpe,10%,2000-5000,0.933763805285863,2.94250792213671,scmap-cluster
muraro,segerstolpe,10%,2000-5000,0.930464137933018,3.12358533272974,scmap-cluster
muraro,segerstolpe,10%,2000-5000,0.932456934200693,3.03304662743323,scmap-cluster
muraro,segerstolpe,10%,2000-5000,0.931271599681465,2.98777727478497,scmap-cluster
muraro,segerstolpe,10%,2000-5000,0.930018837182123,2.98777727478497,scmap-cluster
muraro,segerstolpe,10%,2000-5000,0.929964082600554,3.03304662743323,scmap-cluster
muraro,segerstolpe,10%,2000-5000,0.932362158684602,3.168854685378,scmap-cluster
muraro,segerstolpe,10%,2000-5000,0.930525568814364,3.12358533272974,scmap-cluster
muraro,segerstolpe,10%,2000-5000,0.932293868860883,3.25939339067451,scmap-cluster
muraro,segerstolpe,10%,200-500,0.92402967615065,1.67496604798551,scmap-cluster
muraro,segerstolpe,10%,200-500,0.920258352897192,1.2675418741512,scmap-cluster
muraro,segerstolpe,10%,200-500,0.919554227093251,1.31281122679946,scmap-cluster
muraro,segerstolpe,10%,200-500,0.921809979565228,1.49388863739249,scmap-cluster
muraro,segerstolpe,10%,200-500,0.923521356005819,1.584427342689,scmap-cluster
muraro,segerstolpe,10%,200-500,0.926541833373797,2.08239022181983,scmap-cluster
muraro,segerstolpe,10%,200-500,0.921581897629802,1.62969669533726,scmap-cluster
muraro,segerstolpe,10%,200-500,0.919566011105243,1.31281122679946,scmap-cluster
muraro,segerstolpe,10%,200-500,0.922351632324636,1.53915799004074,scmap-cluster
muraro,segerstolpe,10%,200-500,0.921250756256391,1.44861928474423,scmap-cluster
muraro,segerstolpe,10%,200-500,0.921098186057661,1.49388863739249,scmap-cluster
muraro,segerstolpe,10%,200-500,0.919504336558654,1.40334993209597,scmap-cluster
muraro,segerstolpe,10%,200-500,0.920143077663252,1.35808057944771,scmap-cluster
muraro,segerstolpe,10%,200-500,0.922360494971759,1.49388863739249,scmap-cluster
muraro,segerstolpe,10%,200-500,0.918963236073613,1.31281122679946,scmap-cluster
muraro,segerstolpe,10%,200-500,0.921109399672781,1.53915799004074,scmap-cluster
muraro,segerstolpe,10%,200-500,0.921182722089273,1.44861928474423,scmap-cluster
muraro,segerstolpe,10%,200-500,0.924047895265707,1.584427342689,scmap-cluster
muraro,segerstolpe,10%,2000-5000,0.930541812352597,3.12358533272974,scmap-cluster
muraro,segerstolpe,10%,200-500,0.921232029201822,1.44861928474423,scmap-cluster
muraro,segerstolpe,10%,200-500,0.921663553064181,1.53915799004074,scmap-cluster
muraro,segerstolpe,10%,200-500,0.92008106830054,1.40334993209597,scmap-cluster
muraro,segerstolpe,10%,200-500,0.922332031230545,1.49388863739249,scmap-cluster
muraro,segerstolpe,10%,200-500,0.92183423690239,1.40334993209597,scmap-cluster
muraro,segerstolpe,10%,200-500,0.921830850146472,1.44861928474423,scmap-cluster
muraro,segerstolpe,10%,200-500,0.922379968424963,1.44861928474423,scmap-cluster
muraro,segerstolpe,10%,200-500,0.927587479097491,2.26346763241286,scmap-cluster
muraro,segerstolpe,10%,200-500,0.922213759471362,1.584427342689,scmap-cluster
muraro,segerstolpe,10%,200-500,0.921761062022779,1.49388863739249,scmap-cluster
muraro,segerstolpe,10%,200-500,0.92292502368745,1.49388863739249,scmap-cluster
muraro,segerstolpe,10%,200-500,0.922302993816639,1.53915799004074,scmap-cluster
muraro,segerstolpe,10%,200-500,0.921832404654094,1.44861928474423,scmap-cluster
muraro,segerstolpe,10%,200-500,0.922393696278872,1.44861928474423,scmap-cluster
muraro,segerstolpe,10%,200-500,0.930748202346519,2.80669986419194,scmap-cluster
muraro,segerstolpe,10%,200-500,0.929964082600554,3.03304662743323,scmap-cluster
muraro,segerstolpe,10%,200-500,0.920095827547911,1.35808057944771,scmap-cluster
muraro,segerstolpe,10%,200-500,0.92122513281549,1.40334993209597,scmap-cluster
muraro,segerstolpe,10%,200-500,0.922360838557376,1.49388863739249,scmap-cluster
muraro,segerstolpe,10%,200-500,0.922229441533149,1.584427342689,scmap-cluster
muraro,segerstolpe,10%,200-500,0.92713798370715,2.12765957446809,scmap-cluster
muraro,segerstolpe,10%,200-500,0.921810787133107,1.44861928474423,scmap-cluster
muraro,segerstolpe,10%,200-500,0.919465067953228,1.35808057944771,scmap-cluster
muraro,segerstolpe,10%,200-500,0.920036394021597,1.40334993209597,scmap-cluster
muraro,segerstolpe,10%,200-500,0.919412094757584,1.40334993209597,scmap-cluster
muraro,segerstolpe,10%,2000-5000,0.931721831793955,3.168854685378,scmap-cluster
muraro,segerstolpe,10%,200-500,0.922798488218441,1.584427342689,scmap-cluster
muraro,segerstolpe,10%,200-500,0.920635603883289,1.35808057944771,scmap-cluster
muraro,segerstolpe,10%,200-500,0.928829329631526,2.26346763241286,scmap-cluster
muraro,segerstolpe,10%,200-500,0.920185376467875,1.2675418741512,scmap-cluster
muraro,segerstolpe,10%,200-500,0.919537741404679,1.31281122679946,scmap-cluster
muraro,segerstolpe,10%,200-500,0.919023476511805,1.22227252150294,scmap-cluster
muraro,segerstolpe,10%,200-500,0.920175316934315,1.2675418741512,scmap-cluster
muraro,segerstolpe,10%,200-500,0.919526610925782,1.2675418741512,scmap-cluster
muraro,segerstolpe,10%,200-500,0.921716654582487,1.49388863739249,scmap-cluster
muraro,segerstolpe,10%,200-500,0.928270302125044,2.17292892711634,scmap-cluster
muraro,segerstolpe,10%,200-500,0.919566189033519,1.2675418741512,scmap-cluster
muraro,segerstolpe,10%,200-500,0.922960593941264,1.44861928474423,scmap-cluster
muraro,segerstolpe,10%,200-500,0.918906943858145,1.31281122679946,scmap-cluster
muraro,segerstolpe,10%,200-500,0.921771992488165,1.44861928474423,scmap-cluster
muraro,segerstolpe,10%,2000-5000,0.93283956617214,3.34993209597103,scmap-cluster
muraro,segerstolpe,10%,200-500,0.920649452556407,1.40334993209597,scmap-cluster
muraro,segerstolpe,10%,200-500,0.919582987432554,1.2675418741512,scmap-cluster
muraro,segerstolpe,10%,200-500,0.919512711905269,1.31281122679946,scmap-cluster
muraro,segerstolpe,10%,200-500,0.922874554744898,1.584427342689,scmap-cluster
muraro,segerstolpe,10%,200-500,0.918943516899121,1.2675418741512,scmap-cluster
muraro,segerstolpe,10%,200-500,0.929342675541991,2.35400633770937,scmap-cluster
muraro,segerstolpe,10%,200-500,0.920067309532833,1.35808057944771,scmap-cluster
muraro,segerstolpe,10%,200-500,0.92124433280658,1.40334993209597,scmap-cluster
muraro,segerstolpe,10%,200-500,0.917847816108499,1.17700316885469,scmap-cluster
muraro,segerstolpe,10%,2000-5000,0.931683671324059,3.25939339067451,scmap-cluster
muraro,segerstolpe,10%,200-500,0.919575352666539,1.2675418741512,scmap-cluster
muraro,segerstolpe,10%,200-500,0.929362367248695,2.39927569035763,scmap-cluster
muraro,segerstolpe,10%,200-500,0.921248636842769,1.40334993209597,scmap-cluster
muraro,segerstolpe,10%,200-500,0.920728102570827,1.31281122679946,scmap-cluster
